id,sentiment,true_label
15701,0,1
2858,0,1
16925,0,1
24003,0,1
29651,0,1
27018,0,0
5256,0,1
3685,0,1
26618,0,0
14332,0,0
20615,0,1
3916,0,1
18104,0,0
21543,0,1
5881,0,1
22368,0,1
19730,0,1
25425,0,1
20626,0,1
22984,0,1
17081,0,0
13874,0,1
11662,0,1
9947,0,1
8883,0,0
1750,0,1
3342,0,0
8005,0,1
28675,0,1
7707,0,0
20259,0,0
23367,0,1
192,0,1
23979,0,1
15031,0,0
1765,0,0
8515,0,0
8133,0,0
28515,0,0
17088,0,0
29765,0,1
8314,0,1
16952,0,0
14353,0,1
10999,0,0
12017,0,1
7062,0,0
26705,0,1
12378,0,1
22350,0,1
27678,0,1
730,0,1
8001,0,0
23359,0,1
16150,0,0
17629,0,0
11749,0,0
25103,0,0
21319,0,0
4821,0,1
21864,0,0
16444,0,1
18313,0,0
13885,0,0
9896,0,0
14565,0,1
19584,0,1
9742,0,0
25694,0,0
9399,0,0
27916,0,0
13317,0,1
17721,0,0
13869,0,1
11956,0,1
19402,0,0
20374,0,0
14083,0,0
23086,0,0
22231,0,1
16040,0,1
1092,0,0
15807,0,1
20771,0,1
25457,0,0
23982,0,1
3933,0,0
363,0,1
5313,0,1
2911,0,0
1452,0,1
1881,0,0
23483,0,1
7722,0,1
15699,0,1
12103,0,1
2,0,1
26311,0,1
21313,0,1
28568,0,0
2742,0,1
24278,0,0
25896,0,1
7685,0,0
29797,0,0
8613,0,0
5604,0,0
18093,0,0
27797,0,0
482,0,0
6876,0,1
17105,0,1
26773,0,0
28956,0,0
7801,0,1
10966,0,0
16435,0,1
15362,0,0
17589,0,1
10010,0,1
3594,0,0
28777,0,1
29854,0,1
28869,0,0
7464,0,1
26519,0,0
23184,0,1
16016,0,0
8363,0,1
16664,0,0
9258,0,1
15928,0,1
28262,0,0
24778,0,0
14553,0,0
9029,0,1
11916,0,0
20625,0,1
18612,0,1
23868,0,1
10020,0,0
25060,0,1
25167,0,0
5031,0,1
28151,0,0
6494,0,0
17100,0,0
5718,0,0
28811,0,0
9580,0,1
18000,0,1
5658,0,0
9267,0,1
12874,0,0
16090,0,1
20429,0,0
15301,0,0
8290,0,1
25581,0,1
12849,0,1
506,0,0
8231,0,1
8815,0,1
1156,0,1
23744,0,0
10292,0,1
13505,0,0
14,0,0
21622,0,1
8415,0,0
4782,0,1
12594,0,0
11074,0,1
18869,0,0
7887,0,0
29886,0,0
1369,0,0
29653,0,0
24369,0,1
21054,0,1
16566,0,1
513,0,1
22595,0,1
218,0,0
22592,0,0
69,0,1
21811,0,0
473,0,1
17469,0,0
29833,0,1
12156,0,0
18757,0,1
26844,0,1
29850,0,1
6150,0,0
29291,0,0
7313,0,0
1525,0,1
17627,0,1
9557,0,0
1151,0,0
13696,0,0
18347,0,1
10545,0,0
22587,0,1
5689,0,0
11706,0,1
16468,0,0
1860,0,0
27171,0,1
26850,0,0
16216,0,0
6438,0,0
21857,0,0
1233,0,1
14278,0,1
17428,0,1
23689,0,1
13706,0,0
18074,0,1
578,0,0
20896,0,0
29205,0,1
21945,0,1
3407,0,1
9876,0,0
27189,0,1
2391,0,0
17796,0,0
794,0,1
76,0,0
16755,0,1
14315,0,1
225,0,1
5178,0,1
28572,0,0
23764,0,1
13010,0,0
5057,0,0
18366,0,1
26350,0,1
449,0,0
28029,0,0
18826,0,1
21103,0,1
9260,0,0
11409,0,1
5397,0,0
29075,0,1
10943,0,1
15431,0,1
27935,0,1
23940,0,1
15110,0,1
8860,0,0
28090,0,1
10358,0,1
8600,0,0
27127,0,1
29934,0,0
25004,0,0
2273,0,0
20341,0,1
13484,0,0
3647,0,0
23395,0,1
26808,0,1
17508,0,0
15241,0,0
8656,0,1
2781,0,1
9472,0,0
2783,0,1
9619,0,0
14458,0,0
1450,0,1
6844,0,0
10909,0,1
17024,0,1
28321,0,0
22761,0,0
12295,0,0
7989,0,0
16551,0,0
20001,0,1
2249,0,0
5621,0,1
13229,0,1
24975,0,0
3904,0,0
15209,0,1
22435,0,1
20913,0,1
11757,0,1
2745,0,0
4207,0,0
20012,0,0
863,0,0
13489,0,0
4369,0,1
29202,0,1
5226,0,0
2572,0,1
18083,0,0
16907,0,1
28584,0,1
25063,0,0
29110,0,1
20279,0,0
11697,0,1
16861,0,0
26054,0,1
19087,0,1
10485,0,1
22686,0,0
7129,0,1
29258,0,1
19603,0,0
22382,0,0
15682,0,1
23785,0,0
11673,0,1
7473,0,1
22661,0,0
25156,0,1
15316,0,1
17268,0,0
22501,0,1
12471,0,0
18496,0,1
6164,0,1
215,0,1
23124,0,0
24756,0,1
13167,0,0
6911,0,0
2071,0,0
24246,0,1
25593,0,0
11283,0,1
15605,0,1
16174,0,1
12244,0,0
16026,0,0
28616,0,0
23511,0,1
5283,0,0
21978,0,1
22638,0,0
1807,0,0
29119,0,0
22651,0,1
20601,0,1
8996,0,1
7392,0,1
11287,0,1
11660,0,0
27561,0,1
28881,0,1
25300,0,1
9963,0,1
9821,0,1
21955,0,0
1136,0,0
26036,0,1
8931,0,1
27181,0,0
20512,0,1
13291,0,0
15703,0,0
3415,0,1
23368,0,0
21726,0,0
1348,0,1
25490,0,0
25375,0,0
9527,0,0
18860,0,1
29072,0,1
12775,0,1
25291,0,1
4914,0,0
22047,0,1
1236,0,1
11602,0,1
6314,0,1
3328,0,1
667,0,0
8679,0,1
13082,0,1
27420,0,1
18758,0,1
20650,0,1
27078,0,0
15011,0,0
1171,0,0
13861,0,0
3268,0,0
3867,0,1
26554,0,1
24666,0,0
20051,0,0
652,0,1
16427,0,1
24855,0,0
2606,0,1
29050,0,1
15763,0,1
13752,0,1
4339,0,1
17786,0,0
17993,0,1
25385,0,0
29881,0,1
19645,0,1
11875,0,0
21440,0,0
7239,0,0
4012,0,1
15903,0,1
26027,0,0
14344,0,0
13479,0,1
21975,0,0
5926,0,1
14817,0,0
7975,0,0
21499,0,0
13213,0,0
4909,0,1
9831,0,0
8739,0,1
16805,0,1
7560,0,0
17026,0,1
14815,0,1
6056,0,1
15851,0,0
26513,0,1
48,0,1
26338,0,0
10352,0,0
3560,0,1
15663,0,1
4033,0,0
19347,0,1
7443,0,0
8757,0,0
28031,0,1
9452,0,0
18034,0,0
22234,0,0
15079,0,1
21432,0,1
16560,0,0
11773,0,0
26264,0,0
2730,0,1
29611,0,1
19794,0,1
24770,0,0
13221,0,1
29715,0,1
29433,0,1
7297,0,0
22515,0,0
23321,0,1
24531,0,0
18483,0,0
2394,0,1
1795,0,0
25374,0,0
17956,0,1
5046,0,1
12323,0,0
14032,0,1
16272,0,0
17631,0,1
12965,0,1
16843,0,0
8773,0,0
23028,0,1
19254,0,1
12121,0,1
8910,0,1
16941,0,1
21676,0,1
29581,0,0
11515,0,1
12405,0,1
16496,0,1
7016,0,1
16225,0,0
29803,0,1
9686,0,0
10374,0,0
13491,0,1
28838,0,0
24162,0,0
16265,0,0
13106,0,1
26361,0,0
29900,0,0
26494,0,0
25361,0,0
22743,0,1
2590,0,0
25336,0,1
17019,0,1
2080,0,0
14740,0,0
3455,0,1
15575,0,1
17859,0,1
24199,0,0
20911,0,1
17506,0,1
275,0,0
17173,0,0
6143,0,0
17961,0,0
19488,0,0
25753,0,0
23396,0,0
2529,0,1
18799,0,0
5564,0,0
7009,0,1
9646,0,1
25165,0,0
19224,0,1
7859,0,1
17515,0,1
14104,0,0
1239,0,1
26129,0,1
21928,0,0
8862,0,1
25661,0,0
2997,0,1
21413,0,1
21968,0,0
15740,0,1
1638,0,1
5533,0,0
13251,0,0
8526,0,1
26379,0,1
23094,0,0
1684,0,1
25819,0,1
21539,0,1
8211,0,0
26324,0,1
2460,0,0
1412,0,1
28992,0,1
6136,0,1
15584,0,0
12155,0,0
212,0,1
19958,0,1
6756,0,1
29035,0,1
17371,0,1
29930,0,1
9288,0,0
10731,0,1
7437,0,1
5805,0,1
2295,0,1
3249,0,0
18900,0,1
9592,0,0
12543,0,1
1797,0,1
3738,0,0
12199,0,1
4837,0,0
22607,0,1
12806,0,1
4314,0,1
17417,0,0
4281,0,1
19661,0,0
25111,0,1
27450,0,0
9748,0,1
21102,0,1
15375,0,0
15140,0,0
26458,0,1
8241,0,1
20009,0,1
8088,0,1
234,0,1
22318,0,0
19784,0,0
22109,0,1
17168,0,0
2595,0,0
25261,0,1
8185,0,0
21068,0,1
20801,0,0
2301,0,0
16084,0,0
13080,0,1
7525,0,1
16170,0,0
7095,0,0
15083,0,0
17126,0,0
18382,0,0
7690,0,1
17250,0,1
8628,0,1
10405,0,1
12428,0,1
9276,0,1
7486,0,1
29735,0,1
3687,0,0
8531,0,1
23585,0,1
13454,0,0
22848,0,1
19284,0,1
29053,0,1
2841,0,1
2125,0,0
16716,0,1
6282,0,1
18512,0,0
695,0,1
14481,0,0
14697,0,0
11557,0,1
18989,0,1
6786,0,0
16518,0,1
4485,0,0
3676,0,1
19487,0,1
16132,0,0
3601,0,0
26560,0,0
23040,0,1
16369,0,1
28390,0,0
26676,0,1
12536,0,1
12297,0,1
18282,0,1
14294,0,0
28805,0,1
9974,0,0
26995,0,0
9335,0,0
2628,0,1
7034,0,0
18349,0,1
14524,0,1
10811,0,1
1653,0,0
29301,0,1
25841,0,1
18986,0,1
8177,0,1
24614,0,0
28609,0,1
414,0,0
27652,0,1
12211,0,1
1699,0,1
4823,0,1
11289,0,1
29033,0,1
15873,0,0
21358,0,1
17567,0,1
8450,0,0
28320,0,0
1930,0,0
19670,0,1
11614,0,1
21664,0,0
21754,0,1
26711,0,1
10435,0,0
15225,0,0
24715,0,0
14656,0,1
27976,0,1
22099,0,1
6511,0,0
18641,0,1
26303,0,1
8340,0,1
23493,0,0
11340,0,1
10102,0,1
21134,0,1
5252,0,1
19662,0,0
21574,0,1
19399,0,1
20422,0,0
642,0,0
16960,0,1
5244,0,1
15711,0,0
19320,0,0
14295,0,1
13394,0,1
21806,0,1
11634,0,1
18233,0,1
11013,0,0
2583,0,0
10968,0,0
29453,0,0
29864,0,1
27335,0,1
16054,0,1
8404,0,0
12070,0,0
17466,0,1
5232,0,0
21445,0,0
9195,0,1
3315,0,0
3966,0,1
223,0,1
25560,0,1
18975,0,1
29312,0,1
9755,0,1
25585,0,1
29790,0,0
12757,0,1
27290,0,0
5848,0,1
10103,0,0
12784,0,1
27618,0,1
26649,0,1
7408,0,0
15736,0,1
13719,0,1
21441,0,1
21395,0,1
20371,0,1
13985,0,0
24069,0,0
4529,0,1
21256,0,0
4232,0,0
3412,0,1
2367,0,0
19902,0,0
21666,0,0
10942,0,1
23035,0,1
26799,0,1
27155,0,0
27811,0,0
4175,0,0
7959,0,1
4204,0,1
10973,0,1
5087,0,1
3102,0,0
16601,0,0
11015,0,1
8718,0,0
9421,0,1
211,0,0
11685,0,1
1692,0,1
4627,0,0
25048,0,0
29777,0,0
7316,0,0
11540,0,1
6621,0,1
8219,0,0
11322,0,1
10964,0,1
12263,0,1
7470,0,0
17738,0,1
3044,0,1
18474,0,0
25558,0,0
7157,0,0
1449,0,0
25701,0,1
12974,0,0
1484,0,1
98,0,1
9525,0,0
26221,0,1
13709,0,1
26398,0,1
9544,0,1
23303,0,0
2684,0,1
19227,0,0
21615,0,0
11183,0,1
14809,0,0
24805,0,1
13844,0,1
24654,0,0
19316,0,0
5124,0,1
22525,0,0
14989,0,1
9689,0,1
7281,0,1
18953,0,1
28306,0,0
14947,0,1
22415,0,0
540,0,0
28723,0,1
3222,0,0
25932,0,1
13413,0,1
11082,0,0
27601,0,0
29023,0,1
5211,0,1
24268,0,0
12465,0,0
2222,0,1
19870,0,0
7629,0,1
23415,0,0
12985,0,1
7579,0,1
11176,0,1
12337,0,1
18518,0,0
28787,0,0
20828,0,1
19044,0,1
20365,0,0
20998,0,1
18037,0,1
25752,0,0
1251,0,1
16489,0,0
24184,0,1
1615,0,1
26849,0,0
27851,0,0
19443,0,0
29129,0,1
4955,0,0
17751,0,0
4576,0,1
29826,0,1
4742,0,0
25448,0,1
6252,0,1
5179,0,0
727,0,1
357,0,0
17291,0,1
20936,0,0
7883,0,0
2888,0,0
14364,0,1
23789,0,1
8280,0,1
570,0,0
5558,0,0
23348,0,1
26926,0,0
2537,0,1
16234,0,1
29158,0,0
14624,0,1
2642,0,1
27536,0,0
23437,0,0
16122,0,0
23308,0,0
6565,0,0
10250,0,0
29204,0,1
4133,0,1
20212,0,0
17747,0,1
13881,0,0
29225,0,0
2768,0,1
11918,0,1
17195,0,0
12099,0,1
11453,0,0
20840,0,1
7671,0,1
29768,0,0
17565,0,0
15381,0,1
17089,0,0
6372,0,0
16939,0,0
1244,0,1
12038,0,0
1441,0,1
15630,0,1
16439,0,1
28527,0,0
21924,0,1
10737,0,1
24793,0,0
9549,0,1
16337,0,0
20606,0,1
8466,0,0
25426,0,1
11218,0,0
7174,0,0
19215,0,1
23339,0,1
28952,0,0
15577,0,0
17753,0,1
9085,0,0
11492,0,1
12803,0,0
23702,0,1
25071,0,0
12394,0,0
23110,0,0
15891,0,1
3968,0,1
26135,0,1
25241,0,1
18012,0,1
6312,0,1
17369,0,1
25665,0,1
3648,0,0
17144,0,1
24103,0,0
16610,0,1
12353,0,1
2774,0,1
7126,0,1
20081,0,1
2480,0,1
11971,0,0
29474,0,0
12674,0,0
10990,0,1
22930,0,0
27574,0,1
25055,0,1
21633,0,1
20809,0,0
12464,0,0
29477,0,0
22536,0,1
3981,0,1
15289,0,0
22702,0,1
1576,0,0
3444,0,1
10327,0,0
23489,0,1
19813,0,0
17352,0,0
412,0,1
28347,0,0
826,0,0
18237,0,1
21065,0,1
16414,0,1
27786,0,0
29512,0,1
25003,0,1
7389,0,0
4677,0,0
20873,0,1
3884,0,0
29817,0,1
3215,0,0
29357,0,1
12011,0,0
9994,0,0
20350,0,1
10211,0,0
10712,0,1
15260,0,1
2412,0,0
25668,0,1
3216,0,0
29628,0,0
4283,0,1
24420,0,0
16804,0,0
16166,0,1
3663,0,1
4206,0,0
18254,0,1
15728,0,0
22503,0,1
3837,0,1
28403,0,1
3934,0,0
20211,0,1
27656,0,1
22904,0,1
19879,0,0
11230,0,1
6769,0,1
22130,0,1
13168,0,0
3538,0,1
2811,0,1
16454,0,1
21951,0,0
4457,0,1
16437,0,0
18188,0,0
27993,0,1
28240,0,0
1263,0,1
8090,0,1
16009,0,1
24983,0,1
27196,0,1
3764,0,0
16098,0,0
9047,0,1
3119,0,1
14816,0,0
9682,0,0
5840,0,1
21344,0,1
22747,0,0
9533,0,1
17616,0,1
26944,0,1
23387,0,0
27132,0,0
18348,0,0
15271,0,1
11627,0,1
18251,0,0
11258,0,0
9394,0,1
7938,0,1
4950,0,0
8318,0,1
19588,0,1
11999,0,0
27408,0,0
7511,0,0
8234,0,0
18170,0,0
10991,0,1
19646,0,0
27627,0,1
7278,0,0
2951,0,0
21171,0,1
23613,0,1
25646,0,1
9326,0,1
22337,0,0
1170,0,1
18129,0,1
15809,0,1
23587,0,0
14044,0,0
9714,0,0
26548,0,0
25203,0,1
16644,0,1
20663,0,1
2109,0,1
12870,0,1
22245,0,1
155,0,0
13277,0,0
18059,0,1
13703,0,1
26198,0,0
18011,0,1
28220,0,1
2630,0,1
21665,0,0
12479,0,0
14734,0,0
11830,0,0
7109,0,0
7820,0,1
1363,0,1
11684,0,1
24334,0,0
15058,0,1
20100,0,1
408,0,1
21212,0,1
1018,0,1
8131,0,1
116,0,0
23516,0,1
13516,0,0
22124,0,0
22576,0,0
20144,0,1
4048,0,1
12867,0,1
8433,0,1
20554,0,1
92,0,0
22295,0,0
1986,0,0
19656,0,1
9817,0,1
26902,0,1
4052,0,0
6355,0,1
3171,0,0
12889,0,0
15640,0,0
29753,0,0
18073,0,0
11314,0,1
18791,0,1
7497,0,1
20210,0,1
17873,0,0
8122,0,0
359,0,1
29409,0,0
16581,0,0
2036,0,0
7019,0,1
2060,0,1
9242,0,0
14667,0,1
25532,0,1
6271,0,1
6624,0,1
22806,0,1
24789,0,0
2129,0,0
21392,0,1
5056,0,0
6120,0,1
7552,0,0
23117,0,1
14970,0,1
4242,0,1
20955,0,0
1743,0,0
20274,0,1
12179,0,1
29343,0,0
16856,0,1
18341,0,1
22442,0,0
24430,0,0
28813,0,0
10821,0,1
360,0,0
28183,0,0
10881,0,0
2500,0,1
24833,0,1
2381,0,1
23554,0,1
9753,0,0
22217,0,1
12080,0,1
8743,0,1
14724,0,1
24294,0,1
14798,0,1
26626,0,0
4813,0,1
18303,0,1
12462,0,0
17240,0,1
4597,0,0
1258,0,1
8244,0,0
7413,0,0
23883,0,1
21140,0,0
20476,0,0
1541,0,0
7352,0,0
2576,0,1
19615,0,1
706,0,1
17559,0,0
16245,0,1
23251,0,0
10671,0,0
10439,0,0
13157,0,0
16304,0,1
26928,0,0
29793,0,1
9734,0,1
29673,0,1
4282,0,0
7501,0,0
4434,0,1
24755,0,1
2803,0,0
8555,0,1
8086,0,1
21089,0,0
6524,0,0
26014,0,1
13503,0,0
9850,0,1
9050,0,1
16114,0,1
14957,0,1
27320,0,1
12731,0,1
4054,0,1
28352,0,0
13740,0,0
27173,0,1
22261,0,1
28942,0,0
928,0,1
6276,0,1
6416,0,0
13938,0,1
10342,0,1
17519,0,1
6696,0,0
25262,0,1
1327,0,1
8631,0,1
5732,0,0
5409,0,1
20518,0,1
23111,0,1
1969,0,0
17083,0,1
3447,0,0
6780,0,0
25418,0,1
9388,0,1
29070,0,1
20560,0,1
5944,0,1
109,0,1
8658,0,0
26250,0,1
23176,0,1
15926,0,0
15491,0,1
10794,0,1
28896,0,1
17104,0,0
7628,0,1
14849,0,1
15353,0,1
21866,0,1
5723,0,1
3960,0,0
6560,0,1
22805,0,0
13386,0,1
29307,0,1
21573,0,1
26461,0,0
16931,0,1
10414,0,0
16158,0,0
21681,0,1
20150,0,1
22751,0,0
21215,0,0
20881,0,1
17341,0,1
9212,0,1
19895,0,1
25729,0,0
29066,0,1
8525,0,0
8394,0,0
10255,0,1
29505,0,1
1356,0,0
15817,0,0
26901,0,1
21506,0,1
22259,0,0
16806,0,1
13926,0,0
27410,0,0
17555,0,0
5584,0,1
14842,0,1
26465,0,0
27403,0,1
4749,0,1
11973,0,1
29237,0,0
29366,0,0
28605,0,1
21136,0,1
25188,0,1
8372,0,0
21725,0,1
7000,0,1
22396,0,1
23343,0,0
17066,0,1
4665,0,1
23936,0,0
19027,0,0
949,0,1
2717,0,0
12699,0,0
356,0,1
9570,0,0
8268,0,0
12148,0,1
24,0,0
25557,0,0
2691,0,0
6791,0,1
10995,0,0
22208,0,1
26651,0,0
743,0,0
22229,0,0
6273,0,0
8648,0,1
22644,0,0
29966,0,1
4655,0,1
19535,0,0
3275,0,0
5736,0,0
7087,0,1
22427,0,0
28928,0,1
5807,0,0
17141,0,0
699,0,0
21290,0,1
7103,0,1
7224,0,0
15799,0,0
29665,0,0
17247,0,0
531,0,0
29000,0,0
23975,0,0
4526,0,1
27818,0,0
17999,0,1
27169,0,1
15934,0,1
24528,0,0
21913,0,1
23467,0,1
1977,0,0
22203,0,1
4586,0,0
12186,0,0
5923,0,0
29545,0,1
11678,0,1
20572,0,1
9826,0,1
7559,0,0
2359,0,0
27717,0,1
27816,0,1
12516,0,1
25069,0,0
22736,0,1
355,0,0
29115,0,1
3886,0,0
5209,0,0
9854,0,1
10576,0,1
2509,0,0
15043,0,1
5053,0,1
9945,0,1
37,0,1
11725,0,0
26199,0,0
16568,0,1
27534,0,1
4904,0,1
802,0,1
16456,0,0
24202,0,0
16778,0,1
6149,0,1
23307,0,0
27463,0,0
15138,0,1
4621,0,0
10967,0,0
16400,0,0
24113,0,1
27846,0,1
19280,0,1
26085,0,0
15500,0,0
21773,0,1
7319,0,0
19955,0,1
20949,0,0
20366,0,1
13579,0,0
14244,0,1
12555,0,0
4135,0,0
11301,0,1
6247,0,0
22499,0,0
22306,0,0
25965,0,0
6054,0,1
5301,0,1
26521,0,0
5967,0,0
156,0,1
3983,0,0
21107,0,1
15800,0,0
25328,0,0
17815,0,1
18122,0,1
7963,0,0
24514,0,0
7108,0,0
9007,0,1
16891,0,0
10806,0,0
22505,0,0
13690,0,1
19065,0,1
2400,0,0
22815,0,0
23738,0,0
2657,0,1
7997,0,1
13736,0,0
2228,0,1
518,0,0
29079,0,1
3239,0,1
13928,0,0
13606,0,0
26483,0,1
15298,0,0
11709,0,0
9962,0,0
1150,0,0
21435,0,0
8581,0,0
2756,0,1
5230,0,1
12363,0,0
16888,0,0
3235,0,1
20519,0,0
19046,0,1
13892,0,1
1019,0,0
22222,0,1
20363,0,1
11699,0,1
22006,0,1
13191,0,1
10024,0,1
24810,0,1
15623,0,1
20524,0,0
5761,0,1
8976,0,0
9620,0,1
27186,0,0
5660,0,1
26416,0,1
29238,0,1
29250,0,1
26727,0,0
304,0,0
15856,0,1
9978,0,0
4861,0,1
10944,0,0
11903,0,1
28049,0,1
25529,0,1
15731,0,0
23166,0,0
13033,0,0
20497,0,1
26110,0,0
15686,0,1
19336,0,0
10479,0,1
16674,0,1
19632,0,1
20046,0,0
7051,0,1
9981,0,1
6858,0,1
24492,0,0
19577,0,1
10470,0,1
11797,0,1
22560,0,0
17216,0,0
7121,0,1
5590,0,1
19362,0,1
25231,0,1
28041,0,0
20690,0,1
12459,0,1
9907,0,0
1433,0,0
21895,0,0
19204,0,1
3999,0,0
25654,0,1
9798,0,1
10188,0,0
774,0,0
9245,0,1
272,0,0
11307,0,1
11714,0,1
8098,0,1
25134,0,0
6787,0,1
2290,0,1
20040,0,1
27959,0,0
18222,0,0
15995,0,1
8925,0,0
6251,0,1
29521,0,1
23720,0,0
18806,0,0
15166,0,0
17329,0,1
13966,0,0
11065,0,1
20084,0,1
19365,0,1
1087,0,1
15525,0,1
4975,0,0
25356,0,1
14312,0,1
13359,0,0
9059,0,1
26569,0,1
9752,0,1
25501,0,1
22961,0,1
14505,0,0
10176,0,1
12869,0,1
918,0,1
20446,0,1
24256,0,0
8469,0,0
24410,0,1
2434,0,1
6970,0,1
20803,0,0
26632,0,0
14616,0,1
21587,0,0
10812,0,1
3021,0,1
27219,0,1
23834,0,1
27762,0,1
3080,0,1
29473,0,0
12168,0,1
13353,0,0
26742,0,1
2917,0,0
20360,0,1
27540,0,0
27563,0,0
22042,0,0
7311,0,0
21464,0,1
14662,0,1
17587,0,1
24738,0,1
4473,0,0
24866,0,0
19210,0,1
11487,0,0
330,0,0
19042,0,0
24624,0,0
29015,0,1
12386,0,0
21705,0,0
21195,0,1
18318,0,1
21916,0,0
29821,0,0
5158,0,0
21232,0,1
20197,0,1
19338,0,1
29815,0,1
17954,0,0
7030,0,1
24875,0,0
20880,0,1
15215,0,0
16927,0,0
17459,0,1
7638,0,0
3314,0,0
7618,0,1
9474,0,0
12554,0,0
8506,0,1
9368,0,0
7426,0,0
29953,0,1
7188,0,1
29117,0,0
4662,0,0
21559,0,1
19122,0,1
22528,0,0
4696,0,1
4843,0,1
4657,0,1
10302,0,1
22363,0,0
3612,0,0
3859,0,1
3909,0,1
16519,0,0
18958,0,1
6703,0,0
10614,0,0
7289,0,0
12531,0,0
25707,0,0
7580,0,0
4790,0,1
4833,0,1
22323,0,0
7957,0,1
21299,0,0
19095,0,0
15182,0,0
14331,0,1
19643,0,1
10577,0,1
7767,0,0
23273,0,1
7751,0,1
14801,0,0
17628,0,1
5354,0,1
3932,0,0
22171,0,1
17439,0,0
14558,0,1
12684,0,0
14486,0,1
7411,0,1
12525,0,1
1639,0,0
3256,0,1
26466,0,1
22909,0,0
13050,0,1
17772,0,0
6910,0,1
114,0,0
27276,0,0
29478,0,0
1659,0,1
9132,0,0
6949,0,1
19276,0,0
25218,0,1
1916,0,0
8121,0,1
811,0,0
29582,0,1
9985,0,0
12232,0,0
25355,0,1
12855,0,1
7900,0,1
18136,0,0
17742,0,0
7585,0,1
13416,0,1
1310,0,1
29428,0,0
3484,0,1
15158,0,0
21738,0,1
19948,0,0
22583,0,0
29641,0,1
19181,0,0
10377,0,1
23832,0,1
7132,0,0
24468,0,0
27528,0,0
3308,0,0
17991,0,1
26895,0,1
6351,0,0
24457,0,0
22192,0,1
20443,0,1
24553,0,1
13384,0,1
28285,0,0
8917,0,1
18180,0,1
9148,0,1
17735,0,1
573,0,1
29727,0,1
19322,0,1
9416,0,1
4973,0,0
10191,0,1
18802,0,0
10356,0,0
21132,0,1
17822,0,1
9706,0,1
16486,0,0
10170,0,0
20498,0,1
22625,0,0
19819,0,0
24252,0,1
17826,0,0
5595,0,1
24018,0,1
4501,0,1
4775,0,0
12850,0,1
17330,0,0
24352,0,0
25986,0,0
27640,0,1
6200,0,1
8138,0,0
28297,0,0
2675,0,0
4875,0,1
2834,0,1
13828,0,0
29629,0,1
13781,0,0
1205,0,0
13964,0,1
15211,0,1
24247,0,1
22875,0,1
29750,0,1
5192,0,0
15270,0,1
21131,0,1
19133,0,0
7815,0,1
14959,0,0
9802,0,1
16652,0,1
8592,0,0
29330,0,0
14863,0,0
21538,0,0
1059,0,1
11104,0,0
2205,0,0
24673,0,0
9766,0,1
2553,0,0
6070,0,0
29568,0,1
15496,0,0
20362,0,1
5958,0,1
11912,0,0
22410,0,0
13381,0,1
26590,0,0
27355,0,1
23098,0,0
19098,0,1
24629,0,1
19119,0,0
29126,0,1
21322,0,0
13019,0,1
26786,0,1
20381,0,1
11466,0,0
25622,0,0
23424,0,1
11768,0,0
2747,0,1
8927,0,1
2191,0,0
12895,0,1
23235,0,0
22628,0,0
22825,0,1
12458,0,0
13805,0,0
19594,0,0
10992,0,1
1549,0,0
15823,0,1
25724,0,0
18515,0,1
5163,0,1
647,0,0
10843,0,0
22457,0,1
6767,0,1
18469,0,0
7693,0,0
6647,0,0
2366,0,0
3709,0,0
842,0,1
21032,0,1
5568,0,1
12151,0,1
9565,0,1
25039,0,0
9877,0,1
13267,0,0
25526,0,0
21242,0,1
13385,0,0
19228,0,0
2846,0,0
27609,0,1
11621,0,0
8522,0,1
6156,0,0
6929,0,1
6459,0,1
20639,0,1
19624,0,1
14536,0,1
29239,0,1
28700,0,1
28372,0,0
12184,0,0
26176,0,0
29728,0,1
28626,0,1
2667,0,1
23640,0,1
15048,0,0
2884,0,0
22095,0,1
1207,0,0
12307,0,0
3139,0,1
13410,0,0
26685,0,0
9100,0,1
12453,0,0
5092,0,1
3979,0,1
9181,0,0
1505,0,1
20740,0,0
13051,0,0
631,0,1
20667,0,1
27778,0,0
15811,0,0
27466,0,0
29405,0,0
13417,0,1
17060,0,1
16173,0,1
29472,0,1
25511,0,0
20514,0,1
15486,0,1
5449,0,1
8083,0,0
13170,0,1
28669,0,1
15499,0,1
1021,0,0
6914,0,0
23230,0,1
17584,0,1
16096,0,1
26087,0,0
23915,0,0
19711,0,0
8289,0,1
29911,0,1
9635,0,1
17746,0,0
1948,0,1
22003,0,0
3059,0,1
20014,0,1
2076,0,1
22027,0,1
23194,0,1
6174,0,1
2021,0,1
13727,0,0
9067,0,1
21783,0,1
16413,0,0
26345,0,1
18684,0,1
25832,0,1
498,0,1
23984,0,0
29689,0,0
20612,0,1
27695,0,1
28416,0,1
16479,0,1
8829,0,0
29319,0,1
9061,0,1
7809,0,1
3624,0,1
23068,0,1
1556,0,0
3519,0,1
14011,0,1
23560,0,1
25981,0,1
28652,0,1
10633,0,1
13391,0,1
16065,0,0
24481,0,1
14895,0,1
5430,0,0
17802,0,1
6472,0,1
29650,0,1
27558,0,0
25024,0,1
11805,0,0
17573,0,1
26675,0,1
7111,0,0
23727,0,0
23986,0,1
27017,0,1
29412,0,0
22696,0,0
23654,0,1
28359,0,0
8935,0,1
639,0,1
22007,0,1
19636,0,0
14657,0,0
2154,0,0
8272,0,1
4986,0,0
9054,0,1
4853,0,1
24734,0,1
11468,0,0
4636,0,0
4056,0,1
